ID_PROD;REF;NUM;URL
744;02290266;1;https://www.aftgrupo.com/img_artics/1500/02290266.jpg
745;02290300;1;https://www.aftgrupo.com/img_artics/1500/02290300.jpg
746;02290302;1;https://www.aftgrupo.com/img_artics/1500/02290302.jpg
747;02290304;1;https://www.aftgrupo.com/img_artics/1500/02290304.jpg
748;02290306;1;https://www.aftgrupo.com/img_artics/1500/02290306.jpg
749;02290308;1;https://www.aftgrupo.com/img_artics/1500/02290308.jpg
750;02290310;1;https://www.aftgrupo.com/img_artics/1500/02290310.jpg
751;02290312;1;https://www.aftgrupo.com/img_artics/1500/02290312.jpg
752;02290314;1;https://www.aftgrupo.com/img_artics/1500/02290314.jpg
753;02290320;1;https://www.aftgrupo.com/img_artics/1500/02290320.jpg
754;02290322;1;https://www.aftgrupo.com/img_artics/1500/02290322.jpg
755;02290324;1;https://www.aftgrupo.com/img_artics/1500/02290324.jpg
756;02290326;1;https://www.aftgrupo.com/img_artics/1500/02290326.jpg
757;02290330;1;https://www.aftgrupo.com/img_artics/1500/02290330.jpg
758;02290332;1;https://www.aftgrupo.com/img_artics/1500/02290332.jpg
759;02290334;1;https://www.aftgrupo.com/img_artics/1500/02290334.jpg
760;02290336;1;https://www.aftgrupo.com/img_artics/1500/02290336.jpg
762;02290340;1;https://www.aftgrupo.com/img_artics/1500/02290340.jpg
763;02290395;1;https://www.aftgrupo.com/img_artics/1500/02290395.jpg
790;02300400;1;https://www.aftgrupo.com/img_artics/1500/02300400.jpg
792;02300430;1;https://www.aftgrupo.com/img_artics/1500/02300430.jpg
793;02300440;1;https://www.aftgrupo.com/img_artics/1500/02300440.jpg
795;02300457;1;https://www.aftgrupo.com/img_artics/1500/02300457.jpg
800;02300470;1;https://www.aftgrupo.com/img_artics/1500/02300470.jpg
802;02300480;1;https://www.aftgrupo.com/img_artics/1500/02300480.jpg
809;02300500;1;https://www.aftgrupo.com/img_artics/1500/02300500.jpg
810;02300505;1;https://www.aftgrupo.com/img_artics/1500/02300505.jpg
811;02300510;1;https://www.aftgrupo.com/img_artics/1500/02300510.jpg
817;02300550;1;https://www.aftgrupo.com/img_artics/1500/02300550.jpg
819;02300554;1;https://www.aftgrupo.com/img_artics/1500/02300554.jpg
820;02300556;1;https://www.aftgrupo.com/img_artics/1500/02300556.jpg
822;02300560;1;https://www.aftgrupo.com/img_artics/1500/02300560.jpg
823;02300565;1;https://www.aftgrupo.com/img_artics/1500/02300565.jpg
824;02300570;1;https://www.aftgrupo.com/img_artics/1500/02300570.jpg
829;02301000;1;https://www.aftgrupo.com/img_artics/1500/02301000.jpg
829;02301000;2;https://www.aftgrupo.com/img_artics/1500/02301000_1.jpg
830;02301005;1;https://www.aftgrupo.com/img_artics/1500/02301005.jpg
831;02301010;1;https://www.aftgrupo.com/img_artics/1500/02301010.jpg
832;02301015;1;https://www.aftgrupo.com/img_artics/1500/02301015.jpg
833;02301020;1;https://www.aftgrupo.com/img_artics/1500/02301020.jpg
834;02301025;1;https://www.aftgrupo.com/img_artics/1500/02301025.jpg
835;02301050;1;https://www.aftgrupo.com/img_artics/1500/02301050.jpg
836;02301055;1;https://www.aftgrupo.com/img_artics/1500/02301055.jpg
837;02301060;1;https://www.aftgrupo.com/img_artics/1500/02301060.jpg
838;02301065;1;https://www.aftgrupo.com/img_artics/1500/02301065.jpg
839;02301070;1;https://www.aftgrupo.com/img_artics/1500/02301070.jpg
840;02301075;1;https://www.aftgrupo.com/img_artics/1500/02301075.jpg
849;02301150;1;https://www.aftgrupo.com/img_artics/1500/02301150.jpg
850;02310180;1;https://www.aftgrupo.com/img_artics/1500/02310180.jpg
851;02310185;1;https://www.aftgrupo.com/img_artics/1500/02310185.jpg
913;02320185;1;https://www.aftgrupo.com/img_artics/1500/02320185.jpg
922;02320257;1;https://www.aftgrupo.com/img_artics/1500/02320257.jpg
922;02320257;2;https://www.aftgrupo.com/img_artics/1500/02320257_1.jpg
922;02320257;3;https://www.aftgrupo.com/img_artics/1500/02320257_2.jpg
931;02320555;1;https://www.aftgrupo.com/img_artics/1500/02320555.jpg
935;02320670;1;https://www.aftgrupo.com/img_artics/1500/02320670.jpg
969;02321650;1;https://www.aftgrupo.com/img_artics/1500/02321650.jpg
969;02321650;2;https://www.aftgrupo.com/img_artics/1500/02321650_1.jpg
969;02321650;3;https://www.aftgrupo.com/img_artics/1500/02321650_2.jpg
969;02321650;4;https://www.aftgrupo.com/img_artics/1500/02321650_3.jpg
970;02321655;1;https://www.aftgrupo.com/img_artics/1500/02321655.jpg
970;02321655;2;https://www.aftgrupo.com/img_artics/1500/02321655_1.jpg
970;02321655;3;https://www.aftgrupo.com/img_artics/1500/02321655_2.jpg
970;02321655;4;https://www.aftgrupo.com/img_artics/1500/02321655_3.jpg
971;02321660;1;https://www.aftgrupo.com/img_artics/1500/02321660.jpg
971;02321660;2;https://www.aftgrupo.com/img_artics/1500/02321660_1.jpg
971;02321660;3;https://www.aftgrupo.com/img_artics/1500/02321660_2.jpg
971;02321660;4;https://www.aftgrupo.com/img_artics/1500/02321660_3.jpg
972;02321665;1;https://www.aftgrupo.com/img_artics/1500/02321665.jpg
972;02321665;2;https://www.aftgrupo.com/img_artics/1500/02321665_1.jpg
972;02321665;3;https://www.aftgrupo.com/img_artics/1500/02321665_2.jpg
972;02321665;4;https://www.aftgrupo.com/img_artics/1500/02321665_3.jpg
973;02321670;1;https://www.aftgrupo.com/img_artics/1500/02321670.jpg
973;02321670;2;https://www.aftgrupo.com/img_artics/1500/02321670_1.jpg
973;02321670;3;https://www.aftgrupo.com/img_artics/1500/02321670_2.jpg
973;02321670;4;https://www.aftgrupo.com/img_artics/1500/02321670_3.jpg
974;02321675;1;https://www.aftgrupo.com/img_artics/1500/02321675.jpg
974;02321675;2;https://www.aftgrupo.com/img_artics/1500/02321675_1.jpg
974;02321675;3;https://www.aftgrupo.com/img_artics/1500/02321675_2.jpg
974;02321675;4;https://www.aftgrupo.com/img_artics/1500/02321675_3.jpg
975;02321680;1;https://www.aftgrupo.com/img_artics/1500/02321680.jpg
975;02321680;2;https://www.aftgrupo.com/img_artics/1500/02321680_1.jpg
975;02321680;3;https://www.aftgrupo.com/img_artics/1500/02321680_2.jpg
975;02321680;4;https://www.aftgrupo.com/img_artics/1500/02321680_3.jpg
1047;02323250;1;https://www.aftgrupo.com/img_artics/1500/02323250.jpg
1048;02323255;1;https://www.aftgrupo.com/img_artics/1500/02323255.jpg
1050;02323265;1;https://www.aftgrupo.com/img_artics/1500/02323265.jpg
1052;02323275;1;https://www.aftgrupo.com/img_artics/1500/02323275.jpg
1053;02323280;1;https://www.aftgrupo.com/img_artics/1500/02323280.jpg
1054;02323300;1;https://www.aftgrupo.com/img_artics/1500/02323300.jpg
1057;02324000;1;https://www.aftgrupo.com/img_artics/1500/02324000.jpg
1067;02324110;1;https://www.aftgrupo.com/img_artics/1500/02324110.jpg
1067;02324110;2;https://www.aftgrupo.com/img_artics/1500/02324110_1.jpg
1067;02324110;3;https://www.aftgrupo.com/img_artics/1500/02324110_2.jpg
1068;02324115;1;https://www.aftgrupo.com/img_artics/1500/02324115.jpg
1068;02324115;2;https://www.aftgrupo.com/img_artics/1500/02324115_1.jpg
1068;02324115;3;https://www.aftgrupo.com/img_artics/1500/02324115_2.jpg
1153;02326050;1;https://www.aftgrupo.com/img_artics/1500/02326050.jpg
1161;02326090;1;https://www.aftgrupo.com/img_artics/1500/02326090.jpg
1173;02326145;1;https://www.aftgrupo.com/img_artics/1500/02326145.jpg
1173;02326145;2;https://www.aftgrupo.com/img_artics/1500/02326145_1.jpg
