ID_PROD;REF;NUM;URL;ULTMOD
316;01190510;1;https://www.aftgrupo.com/img_artics/1500/01190510.jpg;1653981996
317;01190515;1;https://www.aftgrupo.com/img_artics/1500/01190515.jpg;1653981996
319;01190525;1;https://www.aftgrupo.com/img_artics/1500/01190525.jpg;1653981997
320;01190550;1;https://www.aftgrupo.com/img_artics/1500/01190550.jpg;1653981997
324;01200095;1;https://www.aftgrupo.com/img_artics/1500/01200095.jpg;1760536895
325;01200145;1;https://www.aftgrupo.com/img_artics/1500/01200145.jpg;1666188596
326;01200147;1;https://www.aftgrupo.com/img_artics/1500/01200147.jpg;1666188596
327;01200150;1;https://www.aftgrupo.com/img_artics/1500/01200150.jpg;1666188597
328;01200153;1;https://www.aftgrupo.com/img_artics/1500/01200153.jpg;1666188597
343;01200802;1;https://www.aftgrupo.com/img_artics/1500/01200802.jpg;1666188600
345;01200806;1;https://www.aftgrupo.com/img_artics/1500/01200806.jpg;1666188600
346;01201200;1;https://www.aftgrupo.com/img_artics/1500/01201200.jpg;1666188600
347;01201210;1;https://www.aftgrupo.com/img_artics/1500/01201210.jpg;1666188600
348;01201220;1;https://www.aftgrupo.com/img_artics/1500/01201220.jpg;1666188601
349;01201300;1;https://www.aftgrupo.com/img_artics/1500/01201300.jpg;1666188601
351;01201320;1;https://www.aftgrupo.com/img_artics/1500/01201320.jpg;1666188601
358;01202100;1;https://www.aftgrupo.com/img_artics/1500/01202100.jpg;1653982013
359;01202105;1;https://www.aftgrupo.com/img_artics/1500/01202105.jpg;1654067432
375;01220080;1;https://www.aftgrupo.com/img_artics/1500/01220080.jpg;1653982017
379;01250100;1;https://www.aftgrupo.com/img_artics/1500/01250100.jpg;1653982021
379;01250100;2;https://www.aftgrupo.com/img_artics/1500/01250100_1.jpg;1672388468
380;01250101;1;https://www.aftgrupo.com/img_artics/1500/01250101.jpg;1653982021
380;01250101;2;https://www.aftgrupo.com/img_artics/1500/01250101_1.jpg;1672388468
381;01250102;1;https://www.aftgrupo.com/img_artics/1500/01250102.jpg;1653982022
381;01250102;2;https://www.aftgrupo.com/img_artics/1500/01250102_1.jpg;1672388469
382;01260001;1;https://www.aftgrupo.com/img_artics/1500/01260001.jpg;1654067432
383;01260002;1;https://www.aftgrupo.com/img_artics/1500/01260002.jpg;1654067432
384;01260003;1;https://www.aftgrupo.com/img_artics/1500/01260003.jpg;1654067433
